date,gpr_index
2015-09-27,75.04
2015-09-28,92.13
2015-09-29,111.61
2015-09-30,101.28
2015-10-01,128.45
2015-10-02,180.35
2015-10-03,70.56
2015-10-04,81.99
2015-10-05,91.1
2015-10-06,113.13
2015-10-07,110.68
2015-10-08,70.64
2015-10-09,88.39
2015-10-10,107.57
2015-10-11,83.11
2015-10-12,79.32
2015-10-13,80.69
2015-10-14,105.44
2015-10-15,84.32
2015-10-16,90.19
2015-10-17,110.29
2015-10-18,67.11
2015-10-19,85.07
2015-10-20,70.16
2015-10-21,69.37
2015-10-22,68.85
2015-10-23,79.14
2015-10-24,73.33
2015-10-25,51.94
2015-10-26,83.86
2015-10-27,49.44
2015-10-28,68.04
2015-10-29,62.65
2015-10-30,91.51
2015-10-31,81.29
2015-11-01,46.56
2015-11-02,109.92
2015-11-03,53.27
2015-11-04,96.48
2015-11-05,60.45
2015-11-06,89.18
2015-11-07,102.22
2015-11-08,84.11
2015-11-09,87.31
2015-11-10,85.3
2015-11-11,51.98
2015-11-12,44.12
2015-11-13,61.57
2015-11-14,121.15
2015-11-15,129.06
2015-11-16,291.99
2015-11-17,354.05
2015-11-18,309.5
2015-11-19,242.89
2015-11-20,212.19
2015-11-21,171.54
2015-11-22,203.53
2015-11-23,170.01
2015-11-24,246.84
2015-11-25,247.62
2015-11-26,172.98
2015-11-27,237.59
2015-11-28,101.36
2015-11-29,103.52
2015-11-30,100.23
2015-12-01,170.5
2015-12-02,192.7
2015-12-03,157.92
2015-12-04,156.33
2015-12-05,158.13
2015-12-06,135.34
2015-12-07,197.37
2015-12-08,197.98
2015-12-09,199.5
2015-12-10,147.41
2015-12-11,150.0
2015-12-12,103.65
2015-12-13,81.62
2015-12-14,119.42
2015-12-15,142.26
2015-12-16,170.6
2015-12-17,162.98
2015-12-18,134.48
2015-12-19,115.44
2015-12-20,100.6
2015-12-21,165.02
2015-12-22,143.28
2015-12-23,73.74
2015-12-24,111.12
2015-12-25,160.93
2015-12-26,135.35
2015-12-27,102.93
2015-12-28,147.82
2015-12-29,109.35
2015-12-30,141.56
2015-12-31,70.11
2016-01-01,208.84
2016-01-02,89.81
2016-01-03,113.11
2016-01-04,133.57
2016-01-05,205.16
2016-01-06,161.47
2016-01-07,205.2
2016-01-08,181.01
2016-01-09,67.2
2016-01-10,100.82
2016-01-11,95.25
2016-01-12,106.39
2016-01-13,139.33
2016-01-14,125.48
2016-01-15,112.73
2016-01-16,92.98
2016-01-17,102.03
2016-01-18,147.98
2016-01-19,154.42
2016-01-20,194.34
2016-01-21,87.87
2016-01-22,110.86
2016-01-23,82.91
2016-01-24,85.94
2016-01-25,82.81
2016-01-26,72.01
2016-01-27,93.97
2016-01-28,76.84
2016-01-29,83.25
2016-01-30,40.55
2016-01-31,40.73
2016-02-01,132.71
2016-02-02,103.52
2016-02-03,104.03
2016-02-04,96.65
2016-02-05,109.38
2016-02-06,77.32
2016-02-07,110.19
2016-02-08,139.53
2016-02-09,77.6
2016-02-10,99.33
2016-02-11,118.48
2016-02-12,106.14
2016-02-13,64.64
2016-02-14,115.98
2016-02-15,81.19
2016-02-16,128.85
2016-02-17,134.09
2016-02-18,118.96
2016-02-19,161.59
2016-02-20,69.35
2016-02-21,61.22
2016-02-22,104.66
2016-02-23,150.36
2016-02-24,115.61
2016-02-25,57.19
2016-02-26,88.87
2016-02-27,46.48
2016-02-28,101.82
2016-02-29,59.73
2016-03-01,123.24
2016-03-02,81.85
2016-03-03,131.78
2016-03-04,72.01
2016-03-05,68.61
2016-03-06,51.66
2016-03-07,67.18
2016-03-08,103.06
2016-03-09,91.76
2016-03-10,99.95
2016-03-11,58.51
2016-03-12,55.94
2016-03-13,64.32
2016-03-14,134.75
2016-03-15,132.5
2016-03-16,100.38
2016-03-17,79.67
2016-03-18,104.47
2016-03-19,40.49
2016-03-20,74.36
2016-03-21,112.46
2016-03-22,76.37
2016-03-23,245.38
2016-03-24,141.85
2016-03-25,186.76
2016-03-26,101.59
2016-03-27,65.11
2016-03-28,157.19
2016-03-29,168.96
2016-03-30,140.48
2016-03-31,131.28
2016-04-01,156.7
2016-04-02,88.5
2016-04-03,105.79
2016-04-04,113.14
2016-04-05,89.26
2016-04-06,101.51
2016-04-07,93.88
2016-04-08,46.48
2016-04-09,44.55
2016-04-10,69.59
2016-04-11,95.74
2016-04-12,79.82
2016-04-13,97.7
2016-04-14,96.78
2016-04-15,86.41
2016-04-16,55.64
2016-04-17,64.11
2016-04-18,52.3
2016-04-19,90.25
2016-04-20,93.18
2016-04-21,93.31
2016-04-22,76.72
2016-04-23,40.5
2016-04-24,86.98
2016-04-25,80.27
2016-04-26,80.3
2016-04-27,74.16
2016-04-28,105.86
2016-04-29,77.54
2016-04-30,71.84
2016-05-01,77.36
2016-05-02,99.32
2016-05-03,71.13
2016-05-04,104.37
2016-05-05,103.83
2016-05-06,79.37
2016-05-07,54.58
2016-05-08,22.33
2016-05-09,100.38
2016-05-10,72.8
2016-05-11,113.59
2016-05-12,101.36
2016-05-13,88.22
2016-05-14,45.95
2016-05-15,72.96
2016-05-16,66.87
2016-05-17,88.4
2016-05-18,92.4
2016-05-19,73.92
2016-05-20,115.9
2016-05-21,83.91
2016-05-22,104.17
2016-05-23,121.71
2016-05-24,86.68
2016-05-25,75.74
2016-05-26,68.92
2016-05-27,81.85
2016-05-28,62.5
2016-05-29,44.97
2016-05-30,108.73
2016-05-31,141.11
2016-06-01,100.84
2016-06-02,94.64
2016-06-03,144.2
2016-06-04,56.81
2016-06-05,63.55
2016-06-06,101.41
2016-06-07,79.22
2016-06-08,76.72
2016-06-09,61.34
2016-06-10,62.17
2016-06-11,44.44
2016-06-12,16.36
2016-06-13,93.31
2016-06-14,108.36
2016-06-15,129.71
2016-06-16,78.98
2016-06-17,99.29
2016-06-18,70.9
2016-06-19,103.75
2016-06-20,90.83
2016-06-21,116.32
2016-06-22,104.51
2016-06-23,106.86
2016-06-24,67.6
2016-06-25,54.5
2016-06-26,38.25
2016-06-27,109.87
2016-06-28,96.44
2016-06-29,151.01
2016-06-30,134.23
2016-07-01,112.06
2016-07-02,88.87
2016-07-03,102.72
2016-07-04,42.83
2016-07-05,98.28
2016-07-06,107.65
2016-07-07,141.48
2016-07-08,131.03
2016-07-09,109.12
2016-07-10,121.49
2016-07-11,90.25
2016-07-12,114.82
2016-07-13,57.69
2016-07-14,109.42
2016-07-15,91.61
2016-07-16,237.54
2016-07-17,188.21
2016-07-18,158.04
2016-07-19,190.25
2016-07-20,104.29
2016-07-21,146.57
2016-07-22,150.14
2016-07-23,77.74
2016-07-24,104.02
2016-07-25,100.57
2016-07-26,81.79
2016-07-27,99.43
2016-07-28,90.89
2016-07-29,107.76
2016-07-30,66.52
2016-07-31,49.32
2016-08-01,98.59
2016-08-02,126.3
2016-08-03,118.51
2016-08-04,154.44
2016-08-05,93.31
2016-08-06,45.01
2016-08-07,72.89
2016-08-08,116.03
2016-08-09,114.04
2016-08-10,116.23
2016-08-11,97.58
2016-08-12,112.61
2016-08-13,96.78
2016-08-14,87.17
2016-08-15,97.81
2016-08-16,95.12
2016-08-17,61.16
2016-08-18,118.66
2016-08-19,78.4
2016-08-20,55.85
2016-08-21,23.11
2016-08-22,84.6
2016-08-23,89.98
2016-08-24,139.23
2016-08-25,176.97
2016-08-26,80.3
2016-08-27,117.3
2016-08-28,71.82
2016-08-29,151.2
2016-08-30,79.75
2016-08-31,86.18
2016-09-01,72.01
2016-09-02,77.37
2016-09-03,81.9
2016-09-04,86.49
2016-09-05,52.7
2016-09-06,91.34
2016-09-07,91.87
2016-09-08,60.41
2016-09-09,116.91
2016-09-10,110.29
2016-09-11,93.09
2016-09-12,137.55
2016-09-13,122.26
2016-09-14,115.55
2016-09-15,99.24
2016-09-16,51.03
2016-09-17,66.84
2016-09-18,104.69
2016-09-19,255.73
2016-09-20,183.11
2016-09-21,162.74
2016-09-22,95.46
2016-09-23,100.25
2016-09-24,71.67
2016-09-25,52.46
2016-09-26,133.84
2016-09-27,83.86
2016-09-28,115.89
2016-09-29,104.66
2016-09-30,120.29
2016-10-01,47.72
2016-10-02,64.79
2016-10-03,64.84
2016-10-04,147.35
2016-10-05,119.91
2016-10-06,92.69
2016-10-07,25.32
2016-10-08,50.19
2016-10-09,101.56
2016-10-10,90.02
2016-10-11,85.38
2016-10-12,101.61
2016-10-13,112.54
2016-10-14,93.18
2016-10-15,60.45
2016-10-16,53.55
2016-10-17,128.76
2016-10-18,114.42
2016-10-19,112.2
2016-10-20,115.55
2016-10-21,78.98
2016-10-22,81.63
2016-10-23,79.82
2016-10-24,86.04
2016-10-25,71.3
2016-10-26,96.95
2016-10-27,99.09
2016-10-28,82.21
2016-10-29,66.84
2016-10-30,82.44
2016-10-31,63.81
2016-11-01,89.67
2016-11-02,77.04
2016-11-03,62.05
2016-11-04,48.22
2016-11-05,65.12
2016-11-06,69.66
2016-11-07,66.01
2016-11-08,89.67
2016-11-09,50.19
2016-11-10,71.24
2016-11-11,94.9
2016-11-12,39.58
2016-11-13,67.6
2016-11-14,153.25
2016-11-15,81.46
2016-11-16,106.86
2016-11-17,59.96
2016-11-18,92.14
2016-11-19,61.88
2016-11-20,52.58
2016-11-21,118.52
2016-11-22,100.06
2016-11-23,75.68
2016-11-24,67.72
2016-11-25,76.49
2016-11-26,83.14
2016-11-27,109.9
2016-11-28,111.2
2016-11-29,145.43
2016-11-30,120.17
2016-12-01,146.61
2016-12-02,64.86
2016-12-03,36.35
2016-12-04,22.95
2016-12-05,85.23
2016-12-06,68.57
2016-12-07,103.35
2016-12-08,75.4
2016-12-09,71.09
2016-12-10,62.59
2016-12-11,47.32
2016-12-12,95.5
2016-12-13,137.07
2016-12-14,110.95
2016-12-15,108.93
2016-12-16,107.92
2016-12-17,57.11
2016-12-18,81.59
2016-12-19,85.88
2016-12-20,114.64
2016-12-21,195.18
2016-12-22,125.22
2016-12-23,182.84
2016-12-24,100.55
2016-12-25,90.07
2016-12-26,95.74
2016-12-27,90.87
2016-12-28,127.41
2016-12-29,98.78
2016-12-30,206.67
2016-12-31,152.98
2017-01-01,108.47
2017-01-02,146.65
2017-01-03,121.97
2017-01-04,108.89
2017-01-05,68.14
2017-01-06,129.06
2017-01-07,71.24
2017-01-08,37.81
2017-01-09,161.03
2017-01-10,66.47
2017-01-11,137.61
2017-01-12,129.81
2017-01-13,127.04
2017-01-14,64.45
2017-01-15,29.19
2017-01-16,72.59
2017-01-17,100.72
2017-01-18,102.5
2017-01-19,125.67
2017-01-20,104.66
2017-01-21,39.02
2017-01-22,85.14
2017-01-23,111.45
2017-01-24,96.98
2017-01-25,104.38
2017-01-26,111.43
2017-01-27,119.16
2017-01-28,98.64
2017-01-29,116.23
2017-01-30,166.49
2017-01-31,188.69
2017-02-01,150.57
2017-02-02,166.1
2017-02-03,184.03
2017-02-04,148.07
2017-02-05,50.52
2017-02-06,83.56
2017-02-07,184.34
2017-02-08,101.93
2017-02-09,92.3
2017-02-10,212.41
2017-02-11,128.2
2017-02-12,89.33
2017-02-13,132.02
2017-02-14,185.85
2017-02-15,118.86
2017-02-16,127.41
2017-02-17,88.52
2017-02-18,92.25
2017-02-19,95.06
2017-02-20,110.42
2017-02-21,139.23
2017-02-22,95.25
2017-02-23,59.78
2017-02-24,90.82
2017-02-25,43.47
2017-02-26,48.11
2017-02-27,81.36
2017-02-28,69.57
2017-03-01,130.1
2017-03-02,114.54
2017-03-03,64.77
2017-03-04,16.44
2017-03-05,122.12
2017-03-06,117.26
2017-03-07,141.89
2017-03-08,111.12
2017-03-09,123.04
2017-03-10,71.8
2017-03-11,52.9
2017-03-12,75.8
2017-03-13,78.47
2017-03-14,59.83
2017-03-15,95.86
2017-03-16,80.58
2017-03-17,97.04
2017-03-18,91.14
2017-03-19,99.92
2017-03-20,140.57
2017-03-21,81.22
2017-03-22,156.5
2017-03-23,131.19
2017-03-24,177.37
2017-03-25,83.81
2017-03-26,46.94
2017-03-27,116.55
2017-03-28,87.33
2017-03-29,93.54
2017-03-30,75.63
2017-03-31,118.14
2017-04-01,66.33
2017-04-02,68.07
2017-04-03,79.89
2017-04-04,150.57
2017-04-05,125.2
2017-04-06,124.1
2017-04-07,143.82
2017-04-08,176.62
2017-04-09,130.36
2017-04-10,134.96
2017-04-11,97.26
2017-04-12,171.34
2017-04-13,156.75
2017-04-14,123.94
2017-04-15,118.8
2017-04-16,86.14
2017-04-17,111.51
2017-04-18,106.67
2017-04-19,152.97
2017-04-20,178.77
2017-04-21,130.76
2017-04-22,127.41
2017-04-23,41.2
2017-04-24,142.73
2017-04-25,61.82
2017-04-26,92.16
2017-04-27,104.5
2017-04-28,126.36
2017-04-29,84.08
2017-04-30,37.99
2017-05-01,126.25
2017-05-02,126.74
2017-05-03,109.72
2017-05-04,95.95
2017-05-05,76.31
2017-05-06,69.87
2017-05-07,22.03
2017-05-08,72.8
2017-05-09,77.81
2017-05-10,124.0
2017-05-11,99.9
2017-05-12,78.99
2017-05-13,30.51
2017-05-14,37.64
2017-05-15,75.43
2017-05-16,74.92
2017-05-17,97.43
2017-05-18,97.73
2017-05-19,75.72
2017-05-20,62.5
2017-05-21,54.87
2017-05-22,143.48
2017-05-23,139.23
2017-05-24,181.95
2017-05-25,146.44
2017-05-26,218.07
2017-05-27,150.57
2017-05-28,86.6
2017-05-29,103.3
2017-05-30,128.18
2017-05-31,157.74
2017-06-01,90.67
2017-06-02,88.57
2017-06-03,80.79
2017-06-04,85.85
2017-06-05,276.61
2017-06-06,227.28
2017-06-07,245.96
2017-06-08,182.93
2017-06-09,121.29
2017-06-10,67.04
2017-06-11,50.52
2017-06-12,144.55
2017-06-13,107.04
2017-06-14,77.4
2017-06-15,108.02
2017-06-16,105.62
2017-06-17,71.37
2017-06-18,97.21
2017-06-19,171.01
2017-06-20,204.2
2017-06-21,180.24
2017-06-22,210.32
2017-06-23,107.31
2017-06-24,90.93
2017-06-25,65.09
2017-06-26,128.39
2017-06-27,106.1
2017-06-28,110.05
2017-06-29,103.36
2017-06-30,102.6
2017-07-01,96.48
2017-07-02,66.55
2017-07-03,120.57
2017-07-04,77.94
2017-07-05,208.9
2017-07-06,177.17
2017-07-07,115.72
2017-07-08,100.66
2017-07-09,113.19
2017-07-10,98.0
2017-07-11,112.5
2017-07-12,94.17
2017-07-13,55.38
2017-07-14,93.1
2017-07-15,35.43
2017-07-16,44.07
2017-07-17,114.0
2017-07-18,140.66
2017-07-19,67.03
2017-07-20,114.77
2017-07-21,80.1
2017-07-22,94.77
2017-07-23,120.33
2017-07-24,53.32
2017-07-25,100.2
2017-07-26,125.11
2017-07-27,107.2
2017-07-28,113.88
2017-07-29,66.25
2017-07-30,71.32
2017-07-31,170.75
2017-08-01,198.39
2017-08-02,145.29
2017-08-03,135.81
2017-08-04,95.55
2017-08-05,77.6
2017-08-06,77.94
2017-08-07,127.92
2017-08-08,169.71
2017-08-09,136.3
2017-08-10,215.32
2017-08-11,145.5
2017-08-12,181.9
2017-08-13,75.98
2017-08-14,202.68
2017-08-15,232.36
2017-08-16,159.37
2017-08-17,102.84
2017-08-18,138.91
2017-08-19,126.86
2017-08-20,73.75
2017-08-21,177.33
2017-08-22,250.01
2017-08-23,149.31
2017-08-24,95.29
2017-08-25,86.64
2017-08-26,130.0
2017-08-27,65.24
2017-08-28,126.38
2017-08-29,85.88
2017-08-30,142.65
2017-08-31,121.71
2017-09-01,133.69
2017-09-02,67.7
2017-09-03,57.11
2017-09-04,253.1
2017-09-05,188.15
2017-09-06,202.49
2017-09-07,152.65
2017-09-08,132.7
2017-09-09,45.15
2017-09-10,90.02
2017-09-11,63.7
2017-09-12,125.11
2017-09-13,138.88
2017-09-14,84.8
2017-09-15,120.09
2017-09-16,104.75
2017-09-17,88.93
2017-09-18,172.78
2017-09-19,129.69
2017-09-20,163.0
2017-09-21,139.59
2017-09-22,107.49
2017-09-23,95.89
2017-09-24,97.24
2017-09-25,55.39
2017-09-26,133.39
2017-09-27,132.11
2017-09-28,150.35
2017-09-29,72.12
2017-09-30,63.87
2017-10-01,60.64
2017-10-02,148.88
2017-10-03,90.38
2017-10-04,108.68
2017-10-05,83.91
2017-10-06,151.48
2017-10-07,79.36
2017-10-08,95.7
2017-10-09,61.34
2017-10-10,95.96
2017-10-11,115.26
2017-10-12,85.93
2017-10-13,68.34
2017-10-14,87.71
2017-10-15,98.54
2017-10-16,111.01
2017-10-17,108.02
2017-10-18,118.03
2017-10-19,121.04
2017-10-20,72.26
2017-10-21,60.99
2017-10-22,36.4
2017-10-23,104.01
2017-10-24,110.13
2017-10-25,119.09
2017-10-26,83.76
2017-10-27,94.87
2017-10-28,62.33
2017-10-29,49.63
2017-10-30,97.43
2017-10-31,68.25
2017-11-01,75.86
2017-11-02,188.31
2017-11-03,88.23
2017-11-04,43.89
2017-11-05,105.5
2017-11-06,132.5
2017-11-07,113.53
2017-11-08,181.09
2017-11-09,109.61
2017-11-10,107.6
2017-11-11,51.85
2017-11-12,59.55
2017-11-13,83.04
2017-11-14,111.66
2017-11-15,71.93
2017-11-16,119.27
2017-11-17,49.27
2017-11-18,26.96
2017-11-19,60.78
2017-11-20,57.03
2017-11-21,144.84
2017-11-22,143.44
2017-11-23,48.65
2017-11-24,74.13
2017-11-25,55.61
2017-11-26,16.44
2017-11-27,164.18
2017-11-28,101.45
2017-11-29,99.85
2017-11-30,111.56
2017-12-01,110.04
2017-12-02,21.39
2017-12-03,34.65
2017-12-04,64.41
2017-12-05,133.24
2017-12-06,109.02
2017-12-07,64.61
2017-12-08,89.09
2017-12-09,55.4
2017-12-10,96.34
2017-12-11,142.7
2017-12-12,97.68
2017-12-13,80.26
2017-12-14,104.08
2017-12-15,90.98
2017-12-16,37.32
2017-12-17,53.29
2017-12-18,67.39
2017-12-19,78.64
2017-12-20,93.05
2017-12-21,94.13
2017-12-22,69.98
2017-12-23,67.18
2017-12-24,89.53
2017-12-25,73.61
2017-12-26,97.95
2017-12-27,115.55
2017-12-28,128.48
2017-12-29,121.56
2017-12-30,93.79
2017-12-31,47.66
2018-01-01,96.58
2018-01-02,188.69
2018-01-03,138.02
2018-01-04,146.36
2018-01-05,66.52
2018-01-06,78.95
2018-01-07,30.46
2018-01-08,82.17
2018-01-09,77.14
2018-01-10,71.72
2018-01-11,95.51
2018-01-12,167.51
2018-01-13,83.79
2018-01-14,63.25
2018-01-15,58.96
2018-01-16,58.75
2018-01-17,128.26
2018-01-18,82.81
2018-01-19,102.11
2018-01-20,68.95
2018-01-21,71.32
2018-01-22,130.0
2018-01-23,129.0
2018-01-24,136.35
2018-01-25,82.49
2018-01-26,65.84
2018-01-27,43.26
2018-01-28,32.48
2018-01-29,76.44
2018-01-30,95.89
2018-01-31,102.41
2018-02-01,52.32
2018-02-02,30.99
2018-02-03,72.01
2018-02-04,53.43
2018-02-05,84.58
2018-02-06,56.74
2018-02-07,76.44
2018-02-08,93.48
2018-02-09,72.1
2018-02-10,36.4
2018-02-11,44.66
2018-02-12,124.5
2018-02-13,73.42
2018-02-14,37.5
2018-02-15,69.7
2018-02-16,53.12
2018-02-17,50.92
2018-02-18,64.83
2018-02-19,91.54
2018-02-20,91.38
2018-02-21,72.12
2018-02-22,53.79
2018-02-23,74.93
2018-02-24,48.8
2018-02-25,37.22
2018-02-26,90.38
2018-02-27,65.6
2018-02-28,70.13
2018-03-01,93.71
2018-03-02,151.31
2018-03-03,47.11
2018-03-04,55.79
2018-03-05,108.15
2018-03-06,88.45
2018-03-07,134.18
2018-03-08,106.1
2018-03-09,101.21
2018-03-10,106.65
2018-03-11,72.64
2018-03-12,135.9
2018-03-13,119.59
2018-03-14,95.0
2018-03-15,189.41
2018-03-16,173.33
2018-03-17,86.77
2018-03-18,61.63
2018-03-19,95.19
2018-03-20,134.78
2018-03-21,171.26
2018-03-22,162.07
2018-03-23,84.12
2018-03-24,148.64
2018-03-25,54.6
2018-03-26,81.38
2018-03-27,90.82
2018-03-28,91.53
2018-03-29,176.91
2018-03-30,48.48
2018-03-31,119.91
2018-04-01,44.87
2018-04-02,139.22
2018-04-03,105.72
2018-04-04,70.67
2018-04-05,69.1
2018-04-06,100.5
2018-04-07,101.63
2018-04-08,84.4
2018-04-09,102.21
2018-04-10,213.29
2018-04-11,102.49
2018-04-12,296.52
2018-04-13,117.61
2018-04-14,95.67
2018-04-15,96.12
2018-04-16,194.29
2018-04-17,178.37
2018-04-18,234.36
2018-04-19,214.14
2018-04-20,71.07
2018-04-21,48.05
2018-04-22,29.31
2018-04-23,88.52
2018-04-24,150.57
2018-04-25,193.13
2018-04-26,146.27
2018-04-27,91.8
2018-04-28,93.78
2018-04-29,52.58
2018-04-30,134.54
2018-05-01,155.35
2018-05-02,186.62
2018-05-03,125.34
2018-05-04,139.02
2018-05-05,64.47
2018-05-06,22.95
2018-05-07,79.7
2018-05-08,125.37
2018-05-09,284.19
2018-05-10,233.39
2018-05-11,163.63
2018-05-12,99.88
2018-05-13,98.32
2018-05-14,125.73
2018-05-15,112.64
2018-05-16,150.57
2018-05-17,152.69
2018-05-18,92.46
2018-05-19,55.54
2018-05-20,35.24
2018-05-21,125.67
2018-05-22,81.85
2018-05-23,179.17
2018-05-24,153.59
2018-05-25,140.56
2018-05-26,108.21
2018-05-27,84.35
2018-05-28,102.57
2018-05-29,71.24
2018-05-30,141.91
2018-05-31,92.14
2018-06-01,186.23
2018-06-02,90.71
2018-06-03,54.56
2018-06-04,146.14
2018-06-05,178.04
2018-06-06,108.61
2018-06-07,88.73
2018-06-08,116.16
2018-06-09,79.71
2018-06-10,91.43
2018-06-11,135.01
2018-06-12,155.89
2018-06-13,140.87
2018-06-14,188.49
2018-06-15,69.98
2018-06-16,125.57
2018-06-17,24.54
2018-06-18,47.08
2018-06-19,99.42
2018-06-20,121.34
2018-06-21,93.6
2018-06-22,57.31
2018-06-23,29.68
2018-06-24,47.91
2018-06-25,87.78
2018-06-26,137.23
2018-06-27,130.6
2018-06-28,88.44
2018-06-29,141.04
2018-06-30,38.6
2018-07-01,59.29
2018-07-02,123.03
2018-07-03,146.82
2018-07-04,49.22
2018-07-05,119.57
2018-07-06,128.33
2018-07-07,82.66
2018-07-08,68.07
2018-07-09,170.47
2018-07-10,121.88
2018-07-11,125.25
2018-07-12,172.86
2018-07-13,125.48
2018-07-14,102.95
2018-07-15,104.61
2018-07-16,168.76
2018-07-17,100.8
2018-07-18,88.57
2018-07-19,143.05
2018-07-20,54.1
2018-07-21,121.86
2018-07-22,72.71
2018-07-23,161.71
2018-07-24,161.13
2018-07-25,105.16
2018-07-26,107.87
2018-07-27,119.33
2018-07-28,38.48
2018-07-29,23.49
2018-07-30,118.86
2018-07-31,109.94
2018-08-01,140.03
2018-08-02,121.88
2018-08-03,147.88
2018-08-04,84.68
2018-08-05,53.93
2018-08-06,162.55
2018-08-07,200.46
2018-08-08,129.06
2018-08-09,170.89
2018-08-10,121.94
2018-08-11,156.45
2018-08-12,85.74
2018-08-13,142.48
2018-08-14,136.4
2018-08-15,111.39
2018-08-16,128.16
2018-08-17,107.13
2018-08-18,54.92
2018-08-19,57.11
2018-08-20,106.86
2018-08-21,152.0
2018-08-22,119.33
2018-08-23,120.29
2018-08-24,44.46
2018-08-25,72.99
2018-08-26,43.4
2018-08-27,109.46
2018-08-28,134.44
2018-08-29,139.9
2018-08-30,86.17
2018-08-31,62.03
2018-09-01,80.25
2018-09-02,49.13
2018-09-03,94.17
2018-09-04,14.36
2018-09-05,85.93
2018-09-06,97.69
2018-09-07,87.87
2018-09-08,59.63
2018-09-09,47.52
2018-09-10,55.42
2018-09-11,81.84
2018-09-12,80.89
2018-09-13,68.57
2018-09-14,118.31
2018-09-15,63.41
2018-09-16,7.23
2018-09-17,91.08
2018-09-18,105.01
2018-09-19,58.63
2018-09-20,107.93
2018-09-21,113.79
2018-09-22,37.81
2018-09-23,27.95
2018-09-24,143.44
2018-09-25,95.44
2018-09-26,110.16
2018-09-27,73.7
2018-09-28,81.46
2018-09-29,44.05
2018-09-30,36.24
2018-10-01,120.77
2018-10-02,36.01
2018-10-03,94.42
2018-10-04,69.01
2018-10-05,78.22
2018-10-06,50.72
2018-10-07,42.56
2018-10-08,49.11
2018-10-09,95.88
2018-10-10,104.2
2018-10-11,130.71
2018-10-12,87.07
2018-10-13,48.1
2018-10-14,81.79
2018-10-15,122.86
2018-10-16,134.62
2018-10-17,117.82
2018-10-18,127.06
2018-10-19,106.2
2018-10-20,86.23
2018-10-21,35.09
2018-10-22,83.92
2018-10-23,108.82
2018-10-24,127.58
2018-10-25,141.05
2018-10-26,159.1
2018-10-27,94.45
2018-10-28,51.07
2018-10-29,94.36
2018-10-30,109.74
2018-10-31,81.53
2018-11-01,101.45
2018-11-02,103.39
2018-11-03,47.92
2018-11-04,44.34
2018-11-05,114.68
2018-11-06,62.59
2018-11-07,140.43
2018-11-08,60.82
2018-11-09,114.37
2018-11-10,37.61
2018-11-11,22.59
2018-11-12,42.74
2018-11-13,142.28
2018-11-14,33.38
2018-11-15,106.86
2018-11-16,44.55
2018-11-17,45.59
2018-11-18,34.8
2018-11-19,55.67
2018-11-20,58.04
2018-11-21,84.63
2018-11-22,58.46
2018-11-23,135.3
2018-11-24,70.05
2018-11-25,62.21
2018-11-26,101.26
2018-11-27,129.9
2018-11-28,100.89
2018-11-29,96.02
2018-11-30,142.19
2018-12-01,53.18
2018-12-02,21.42
2018-12-03,50.19
2018-12-04,99.66
2018-12-05,103.39
2018-12-06,131.28
2018-12-07,196.08
2018-12-08,76.75
2018-12-09,35.62
2018-12-10,90.95
2018-12-11,95.39
2018-12-12,85.98
2018-12-13,132.15
2018-12-14,120.08
2018-12-15,76.8
2018-12-16,39.25
2018-12-17,72.8
2018-12-18,72.22
2018-12-19,62.33
2018-12-20,162.69
2018-12-21,210.32
2018-12-22,64.05
2018-12-23,81.79
2018-12-24,111.24
2018-12-25,65.6
2018-12-26,63.1
2018-12-27,30.22
2018-12-28,102.01
2018-12-29,58.2
2018-12-30,32.56
2018-12-31,86.68
2019-01-01,83.74
2019-01-02,189.86
2019-01-03,9.49
2019-01-04,99.02
2019-01-05,40.48
2019-01-06,40.5
2019-01-07,83.16
2019-01-08,67.88
2019-01-09,106.43
2019-01-10,76.84
2019-01-11,101.24
2019-01-12,51.76
2019-01-13,37.73
2019-01-14,89.27
2019-01-15,102.54
2019-01-16,92.77
2019-01-17,160.64
2019-01-18,112.83
2019-01-19,22.32
2019-01-20,47.83
2019-01-21,70.8
2019-01-22,144.77
2019-01-23,58.19
2019-01-24,91.32
2019-01-25,91.14
2019-01-26,40.13
2019-01-27,75.63
2019-01-28,101.15
2019-01-29,101.45
2019-01-30,173.69
2019-01-31,148.14
2019-02-01,113.57
2019-02-02,75.84
2019-02-03,82.25
2019-02-04,179.98
2019-02-05,106.41
2019-02-06,103.1
2019-02-07,92.48
2019-02-08,62.35
2019-02-09,30.33
2019-02-10,39.16
2019-02-11,96.53
2019-02-12,69.22
2019-02-13,88.73
2019-02-14,76.54
2019-02-15,145.11
2019-02-16,61.66
2019-02-17,86.23
2019-02-18,67.15
2019-02-19,116.57
2019-02-20,171.34
2019-02-21,116.55
2019-02-22,69.44
2019-02-23,46.91
2019-02-24,74.98
2019-02-25,139.02
2019-02-26,124.92
2019-02-27,160.56
2019-02-28,162.63
2019-03-01,184.5
2019-03-02,131.75
2019-03-03,77.76
2019-03-04,62.96
2019-03-05,103.08
2019-03-06,81.01
2019-03-07,91.1
2019-03-08,55.01
2019-03-09,81.61
2019-03-10,23.22
2019-03-11,44.9
2019-03-12,101.32
2019-03-13,115.26
2019-03-14,66.67
2019-03-15,61.12
2019-03-16,81.61
2019-03-17,32.56
2019-03-18,79.94
2019-03-19,107.43
2019-03-20,60.31
2019-03-21,88.87
