company_name,date,item_label,item_snippets_score,snippets_count,max_snippet_score,min_snippet_score,mean_snippet_score,std_snippet_score
GLW,2022-02-14,item_1a,29,6,7,2,4.833333333333333,2.136976056643281
GLW,2022-02-14,item_7,-1,1,-1,-1,-1.0,
GLW,2023-02-13,item_1a,22,5,8,2,4.4,2.6076809620810595
GLW,2023-02-13,item_7,12,2,6,6,6.0,0.0
GLW,2024-02-12,item_1a,23,6,6,1,3.8333333333333335,2.041241452319315
GM,2024-01-30,item_1a,19,4,5,4,4.75,0.4999999999999999
GNRC,2021-02-23,item_1a,75,9,10,7,8.333333333333334,1.0
GNRC,2021-02-23,item_7,80,13,10,-2,6.153846153846154,3.508232077228117
GNRC,2022-02-22,item_1a,27,4,8,5,6.75,1.2583057392117916
GNRC,2022-02-22,item_7,21,5,5,3,4.2,1.0954451150103324
GNRC,2023-02-22,item_1a,16,4,5,3,4.0,0.816496580927726
GNRC,2023-02-22,item_7,7,2,4,3,3.5,0.7071067811865476
GNRC,2024-02-21,item_1a,9,3,4,2,3.0,1.0
GOOG,2021-02-03,item_1a,49,13,9,1,3.769230769230769,2.6505925800924266
GOOG,2021-02-03,item_7,17,2,9,8,8.5,0.7071067811865476
GOOG,2022-02-02,item_1a,49,9,8,2,5.444444444444445,2.0069324297987157
GOOG,2022-02-02,item_7,7,1,7,7,7.0,
GOOG,2023-02-03,item_1a,25,8,7,1,3.125,2.1671244937540095
GOOG,2024-01-31,item_1a,9,5,4,1,1.8,1.3038404810405297
GOOG,2024-01-31,item_7,2,1,2,2,2.0,
GPC,2021-02-19,item_1a,69,22,8,1,3.1363636363636362,1.5211353699959818
GPC,2021-02-19,item_7,3,1,3,3,3.0,
GPC,2022-02-17,item_1a,40,12,7,0,3.3333333333333335,2.229281716090851
GPC,2022-02-17,item_7,9,4,4,0,2.25,1.707825127659933
GPC,2023-02-23,item_1a,16,4,8,1,4.0,3.559026084010437
GPC,2024-02-22,item_1a,11,4,6,1,2.75,2.362907813126304
GPN,2022-02-18,item_1a,54,15,8,1,3.6,1.7237832147426695
GPN,2023-02-17,item_1a,54,11,7,1,4.909090909090909,1.9211738835693895
GPN,2023-02-17,item_7,6,1,6,6,6.0,
GPN,2024-02-14,item_1a,7,2,4,3,3.5,0.7071067811865476
GPN,2024-02-14,item_7,12,3,5,3,4.0,1.0
GRMN,2021-02-17,item_1a,47,10,7,2,4.7,1.7669811040931427
GRMN,2021-02-17,item_7,7,3,7,0,2.3333333333333335,4.041451884327381
GRMN,2022-02-16,item_1a,128,29,7,0,4.413793103448276,1.6586836730050714
GRMN,2022-02-16,item_7,27,11,6,-3,2.4545454545454546,2.769968821616459
GRMN,2023-02-22,item_1a,65,14,6,1,4.642857142857143,1.3363062095621219
GRMN,2023-02-22,item_7,4,1,4,4,4.0,
GRMN,2024-02-21,item_1a,12,4,6,2,3.0,2.0
GS,2021-02-22,item_1a,35,7,8,1,5.0,2.449489742783178
GS,2021-02-22,item_7,13,2,7,6,6.5,0.7071067811865476
GS,2022-02-25,item_1a,41,8,9,1,5.125,2.948970764763288
GS,2022-02-25,item_7,10,2,6,4,5.0,1.4142135623730951
GS,2023-02-24,item_1a,21,4,8,0,5.25,3.774917217635375
GS,2023-02-24,item_7,8,1,8,8,8.0,
GS,2024-02-23,item_1a,8,3,5,1,2.6666666666666665,2.0816659994661326
GWW,2021-02-24,item_1a,58,9,8,5,6.444444444444445,1.0137937550497031
GWW,2021-02-24,item_7,11,3,5,1,3.6666666666666665,2.3094010767585034
GWW,2022-02-23,item_1a,195,33,8,4,5.909090909090909,1.1281521496355325
GWW,2022-02-23,item_7,5,1,5,5,5.0,
GWW,2023-02-21,item_1a,47,11,8,2,4.2727272727272725,2.0045403009622476
GWW,2023-02-21,item_7,5,1,5,5,5.0,
GWW,2024-02-22,item_1a,25,6,5,3,4.166666666666667,0.752772652709081
HAL,2021-02-05,item_1a,77,14,9,3,5.5,1.605279750362247
HAL,2021-02-05,item_7,5,1,5,5,5.0,
HAL,2022-02-04,item_1a,45,9,7,2,5.0,2.0615528128088303
HAL,2022-02-04,item_7,16,6,8,-2,2.6666666666666665,3.265986323710904
HAL,2023-02-07,item_1a,2,1,2,2,2.0,
HAL,2023-02-07,item_7,15,3,7,2,5.0,2.6457513110645907
HAL,2024-02-06,item_1a,1,1,1,1,1.0,
HAL,2024-02-06,item_7,4,1,4,4,4.0,
HAS,2021-02-24,item_1a,63,14,8,2,4.5,1.9115036368906426
HAS,2021-02-24,item_7,8,1,8,8,8.0,
HAS,2022-02-23,item_1a,48,7,8,6,6.857142857142857,0.6900655593423544
HAS,2023-02-22,item_1a,37,8,6,3,4.625,0.9161253813129043
HAS,2024-02-28,item_1a,47,10,6,3,4.7,1.0593499054713804
HBAN,2024-02-16,item_1a,4,1,4,4,4.0,
HBAN,2024-02-16,item_7,4,1,4,4,4.0,
HCA,2021-02-19,item_1a,68,11,9,4,6.181818181818182,1.4709304414677
HCA,2021-02-19,item_7,12,2,9,3,6.0,4.242640687119285
HCA,2022-02-18,item_1a,46,10,7,0,4.6,2.1186998109427604
HCA,2022-02-18,item_7,5,1,5,5,5.0,
HCA,2023-02-17,item_1a,49,10,8,3,4.9,1.4491376746189435
HCA,2024-02-16,item_1a,30,7,5,4,4.285714285714286,0.48795003647426666
HCA,2024-02-16,item_7,4,1,4,4,4.0,
HD,2021-03-24,item_1a,73,12,9,3,6.083333333333333,1.8319554050414564
HD,2021-03-24,item_7,13,2,9,4,6.5,3.5355339059327378
HD,2022-03-23,item_1a,43,10,7,1,4.3,1.888562063228706
HD,2022-03-23,item_7,9,1,9,9,9.0,
HD,2023-03-15,item_1a,62,14,8,1,4.428571428571429,1.9499225118444585
HD,2024-03-13,item_1a,22,6,6,1,3.6666666666666665,1.632993161855452
HES,2022-03-01,item_1a,74,24,9,-2,3.0833333333333335,2.30154327555998
HES,2023-02-24,item_1a,68,15,8,1,4.533333333333333,1.9591057240729093
HES,2024-02-26,item_1a,11,4,4,2,2.75,0.9574271077563381
HES,2024-02-26,item_7,6,1,6,6,6.0,
HII,2021-02-11,item_1a,48,10,7,2,4.8,1.7511900715418263
HII,2021-02-11,item_7,58,12,9,2,4.833333333333333,1.696699112626596
HII,2022-02-10,item_1a,35,7,7,2,5.0,1.632993161855452
HII,2022-02-10,item_7,7,2,4,3,3.5,0.7071067811865476
HII,2023-02-09,item_1a,19,6,5,2,3.1666666666666665,1.1690451944500122
HII,2023-02-09,item_7,13,4,4,2,3.25,0.9574271077563381
HII,2024-02-01,item_1a,26,7,5,2,3.7142857142857144,1.1126972805283737
HII,2024-02-01,item_7,12,5,3,1,2.4,0.8944271909999159
HLT,2021-02-17,item_1a,91,13,9,3,7.0,1.7320508075688772
HLT,2021-02-17,item_7,50,6,9,7,8.333333333333334,0.8164965809277258
HLT,2022-02-16,item_1a,64,10,8,4,6.4,1.3498971154211061
HLT,2022-02-16,item_7,16,2,8,8,8.0,0.0
HLT,2023-02-09,item_1a,42,8,8,3,5.25,1.6690459207925605
HLT,2023-02-09,item_7,5,1,5,5,5.0,
HLT,2024-02-07,item_1a,33,9,5,2,3.6666666666666665,0.8660254037844386
HLT,2024-02-07,item_7,3,1,3,3,3.0,
HOLX,2021-11-16,item_1a,37,9,7,2,4.111111111111111,2.1473497877875207
HOLX,2021-11-16,item_7,17,4,6,2,4.25,2.0615528128088303
HOLX,2022-11-15,item_1a,30,6,8,3,5.0,2.0
HOLX,2023-11-21,item_1a,62,11,8,4,5.636363636363637,1.2060453783110545
HOLX,2024-11-27,item_1a,10,3,4,2,3.3333333333333335,1.1547005383792515
HPE,2021-12-10,item_1a,84,19,7,0,4.421052631578948,1.865350413124218
HPE,2021-12-10,item_7,5,1,5,5,5.0,
HPE,2022-12-08,item_1a,51,8,9,2,6.375,2.1339098923270936
HPE,2022-12-08,item_7,2,2,1,1,1.0,0.0
HPE,2023-12-22,item_1a,8,4,4,0,2.0,1.8257418583505538
HPE,2023-12-22,item_7,3,1,3,3,3.0,
HPE,2024-12-19,item_1a,9,2,5,4,4.5,0.7071067811865476
HPQ,2021-12-09,item_1a,70,10,9,5,7.0,1.3333333333333333
HPQ,2021-12-09,item_7,6,1,6,6,6.0,
HPQ,2022-12-06,item_1a,42,9,8,2,4.666666666666667,2.345207879911715
HPQ,2022-12-06,item_7,14,3,8,2,4.666666666666667,3.0550504633038935
HPQ,2023-12-18,item_1a,17,4,6,1,4.25,2.217355782608345
HPQ,2024-12-13,item_1a,12,4,5,1,3.0,1.8257418583505538
HRL,2021-12-10,item_1a,35,10,6,2,3.5,1.35400640077266
HRL,2021-12-10,item_7,14,2,7,7,7.0,0.0
HRL,2022-12-06,item_1a,78,22,7,1,3.5454545454545454,1.9451349011186305
HRL,2023-12-06,item_1a,4,4,3,-2,1.0,2.160246899469287
HRL,2024-12-05,item_1a,10,3,5,0,3.3333333333333335,2.886751345948129
HSIC,2021-02-17,item_1a,64,10,9,4,6.4,1.429840705968481
HSIC,2022-02-15,item_1a,78,14,8,4,5.571428571428571,1.157868447043679
HSIC,2022-02-15,item_7,23,4,8,5,5.75,1.5
HSIC,2023-02-21,item_1a,78,13,9,3,6.0,1.5811388300841895
HSIC,2024-02-28,item_1a,23,10,6,1,2.3,1.4944341180973264
HSIC,2024-02-28,item_7,20,5,7,1,4.0,3.0
HST,2021-02-25,item_1a,35,7,8,3,5.0,1.9148542155126762
HST,2021-02-25,item_7,18,3,8,3,6.0,2.6457513110645907
HST,2022-02-24,item_1a,44,10,9,2,4.4,2.3190036174568114
HST,2022-02-24,item_7,26,4,9,5,6.5,1.9148542155126762
HST,2023-02-22,item_1a,36,6,9,4,6.0,1.6733200530681511
HST,2024-02-28,item_1a,13,3,6,2,4.333333333333333,2.0816659994661326
HSY,2021-02-17,item_1a,54,8,8,5,6.75,1.0350983390135313
HSY,2021-02-17,item_7,19,3,9,3,6.333333333333333,3.0550504633038935
HSY,2022-02-18,item_1a,20,6,4,2,3.3333333333333335,0.816496580927726
HSY,2022-02-18,item_7,17,5,7,-2,3.4,3.361547262794322
HSY,2023-02-17,item_1a,12,2,6,6,6.0,0.0
HSY,2023-02-17,item_7,11,2,7,4,5.5,2.1213203435596424
HSY,2024-02-20,item_1a,13,4,4,1,3.25,1.5
HUBB,2021-02-11,item_1a,35,10,6,-2,3.5,2.5495097567963922
HUBB,2021-02-11,item_7,49,13,9,0,3.769230769230769,2.5869494955077283
HUBB,2022-02-11,item_1a,65,13,7,3,5.0,1.1547005383792515
HUBB,2022-02-11,item_7,13,3,6,3,4.333333333333333,1.5275252316519468
HUBB,2023-02-09,item_1a,68,12,8,2,5.666666666666667,2.059714602177749
HUBB,2023-02-09,item_7,24,4,7,5,6.0,0.816496580927726
HUBB,2024-02-08,item_1a,6,1,6,6,6.0,
HUM,2021-02-18,item_1a,47,10,7,4,4.7,1.0593499054713802
HUM,2022-02-17,item_1a,62,8,9,6,7.75,1.0350983390135313
HUM,2022-02-17,item_7,20,3,7,6,6.666666666666667,0.5773502691896257
HUM,2023-02-16,item_1a,28,5,8,3,5.6,1.816590212458495
HUM,2023-02-16,item_7,15,2,8,7,7.5,0.7071067811865476
HUM,2024-02-15,item_1a,9,2,5,4,4.5,0.7071067811865476
HUM,2024-02-15,item_7,37,7,7,0,5.285714285714286,2.4299715851758235
HWM,2021-02-16,item_1a,62,15,8,0,4.133333333333334,2.4162150645369374
HWM,2022-02-14,item_1a,68,15,8,2,4.533333333333333,1.641718031587061
HWM,2022-02-14,item_7,7,1,7,7,7.0,
HWM,2023-02-14,item_1a,44,11,9,-2,4.0,3.0659419433511785
HWM,2023-02-14,item_7,10,5,6,-2,2.0,2.9154759474226504
HWM,2024-02-13,item_1a,14,3,5,4,4.666666666666667,0.5773502691896258
HWM,2024-02-13,item_7,7,1,7,7,7.0,
IBM,2021-02-23,item_1a,29,10,4,0,2.9,1.1005049346146119
IBM,2022-02-22,item_1a,31,8,6,3,3.875,1.1259916264596033
IBM,2023-02-28,item_1a,7,2,4,3,3.5,0.7071067811865476
IBM,2024-02-26,item_1a,6,2,5,1,3.0,2.8284271247461903
ICE,2024-02-08,item_1a,41,9,6,4,4.555555555555555,0.7264831572567788
IDXX,2021-02-12,item_1a,50,9,8,3,5.555555555555555,1.5898986690282424
IDXX,2022-02-16,item_1a,71,11,9,5,6.454545454545454,1.2933395813657265
IDXX,2023-02-16,item_1a,38,7,8,3,5.428571428571429,1.9023794624226837
IDXX,2024-02-22,item_1a,20,5,5,3,4.0,1.0
IEX,2021-02-25,item_1a,39,9,8,2,4.333333333333333,2.0
IEX,2021-02-25,item_7,46,10,7,2,4.6,1.4298407059684812
IEX,2022-02-24,item_1a,31,8,9,-1,3.875,2.948970764763288
IEX,2022-02-24,item_7,9,3,6,1,3.0,2.6457513110645907
IEX,2023-02-23,item_1a,43,13,6,1,3.3076923076923075,1.5483655567842811
IEX,2023-02-23,item_7,2,1,2,2,2.0,
IEX,2024-02-22,item_1a,13,4,6,1,3.25,2.0615528128088303
IFF,2021-02-22,item_1a,60,12,7,2,5.0,1.651445647689541
IFF,2021-02-22,item_7,8,2,5,3,4.0,1.4142135623730951
IFF,2022-02-28,item_1a,59,14,7,1,4.214285714285714,1.761929511755679
IFF,2022-02-28,item_7,23,5,7,1,4.6,2.8809720581775866
IFF,2023-02-27,item_1a,49,8,9,4,6.125,1.5526475085202969
IFF,2023-02-27,item_7,12,3,7,1,4.0,3.0
IFF,2024-02-28,item_1a,15,4,6,1,3.75,2.217355782608345
IFF,2024-02-28,item_7,3,1,3,3,3.0,
INCY,2021-02-09,item_1a,25,8,5,0,3.125,1.6420805617960927
INCY,2021-02-09,item_7,19,6,7,0,3.1666666666666665,2.4832774042918904
INCY,2022-02-08,item_1a,29,6,7,-3,4.833333333333333,3.920034013457877
INCY,2022-02-08,item_7,31,9,7,-3,3.4444444444444446,3.166666666666667
INCY,2023-02-07,item_1a,42,10,7,1,4.2,1.6865480854231358
INCY,2023-02-07,item_7,6,2,5,1,3.0,2.8284271247461903
INCY,2024-02-13,item_1a,18,5,5,2,3.6,1.3416407864998738
INTU,2021-09-08,item_1a,45,11,5,2,4.090909090909091,0.9438798074485389
INTU,2022-09-02,item_1a,62,13,7,3,4.769230769230769,1.1657505560686465
INTU,2022-09-02,item_7,6,3,3,1,2.0,1.0
INTU,2023-09-01,item_1a,31,7,6,0,4.428571428571429,2.225394561056747
INTU,2024-09-04,item_1a,18,5,5,3,3.6,0.8944271909999159
INVH,2021-02-19,item_1a,43,7,8,4,6.142857142857143,1.5735915849388862
INVH,2021-02-19,item_7,42,6,9,4,7.0,1.7888543819998317
INVH,2022-02-22,item_1a,74,15,7,3,4.933333333333334,1.1629191512658792
INVH,2022-02-22,item_7,14,4,6,0,3.5,3.0
INVH,2023-02-22,item_1a,30,6,7,2,5.0,2.0976176963403033
INVH,2023-02-22,item_7,4,1,4,4,4.0,
INVH,2024-02-21,item_1a,44,7,7,4,6.285714285714286,1.1126972805283735
INVH,2024-02-21,item_7,7,1,7,7,7.0,
IPG,2021-02-22,item_1a,29,6,7,4,4.833333333333333,1.1690451944500122
IPG,2021-02-22,item_7,20,4,6,4,5.0,0.8164965809277259
IPG,2022-02-22,item_1a,51,12,8,3,4.25,1.4222261679238197
IPG,2023-02-21,item_1a,54,10,7,3,5.4,1.5055453054181624
IPG,2023-02-21,item_7,5,1,5,5,5.0,
IPG,2024-02-20,item_1a,33,8,5,2,4.125,0.991031208965115
IPG,2024-02-20,item_7,3,1,3,3,3.0,
IQV,2021-02-12,item_1a,29,7,7,2,4.142857142857143,1.864454471471609
IQV,2021-02-12,item_7,11,2,8,3,5.5,3.5355339059327378
IQV,2024-02-15,item_1a,7,2,6,1,3.5,3.5355339059327378
IQV,2024-02-15,item_7,1,2,1,0,0.5,0.7071067811865476
IR,2021-02-26,item_1a,50,14,8,1,3.5714285714285716,2.027286390693261
IR,2021-02-26,item_7,13,3,8,0,4.333333333333333,4.041451884327381
IR,2022-02-25,item_1a,79,20,7,1,3.95,1.7312909694943341
IR,2022-02-25,item_7,4,1,4,4,4.0,
IR,2023-02-21,item_1a,80,15,8,4,5.333333333333333,1.3451854182690985
IR,2023-02-21,item_7,19,3,8,5,6.333333333333333,1.5275252316519465
IR,2024-02-23,item_1a,16,4,6,1,4.0,2.160246899469287
IRM,2021-02-24,item_1a,87,15,8,1,5.8,1.9712215212183244
IRM,2022-02-24,item_1a,23,6,7,0,3.8333333333333335,2.48327740429189
IRM,2022-02-24,item_7,3,1,3,3,3.0,
IRM,2023-02-23,item_1a,10,2,7,3,5.0,2.8284271247461903
IRM,2024-02-22,item_1a,4,1,4,4,4.0,
ISRG,2021-02-10,item_1a,41,8,6,4,5.125,0.8345229603962802
ISRG,2021-02-10,item_7,16,2,9,7,8.0,1.4142135623730951
IT,2021-02-24,item_1a,61,13,7,3,4.6923076923076925,1.4366984945013912
IT,2021-02-24,item_7,7,2,4,3,3.5,0.7071067811865476
IT,2022-02-23,item_1a,62,15,8,2,4.133333333333334,1.8847761013926698
IT,2022-02-23,item_7,13,4,5,2,3.25,1.5
IT,2023-02-16,item_1a,92,18,9,1,5.111111111111111,2.72005382491919
IT,2023-02-16,item_7,2,1,2,2,2.0,
IT,2024-02-15,item_1a,33,8,6,2,4.125,1.4577379737113252
ITW,2021-02-12,item_1a,62,10,10,1,6.2,2.6997942308422114
ITW,2021-02-12,item_7,20,4,8,1,5.0,2.943920288775949
ITW,2022-02-11,item_1a,55,10,8,3,5.5,1.58113883008419
ITW,2022-02-11,item_7,6,3,3,1,2.0,1.0
ITW,2023-02-10,item_1a,37,9,8,1,4.111111111111111,2.7131367660166177
ITW,2023-02-10,item_7,8,3,3,2,2.6666666666666665,0.5773502691896257
ITW,2024-02-09,item_1a,11,3,5,2,3.6666666666666665,1.5275252316519468
ITW,2024-02-09,item_7,15,3,8,3,5.0,2.6457513110645907
IVZ,2021-02-19,item_1a,80,16,8,1,5.0,2.0976176963403033
IVZ,2021-02-19,item_7,11,2,6,5,5.5,0.7071067811865476
IVZ,2022-02-18,item_1a,76,16,9,1,4.75,2.23606797749979
IVZ,2022-02-18,item_7,6,1,6,6,6.0,
IVZ,2023-02-23,item_1a,34,11,7,-2,3.090909090909091,2.3432688900143512
IVZ,2024-02-21,item_1a,11,4,4,1,2.75,1.2583057392117916
J,2021-11-23,item_1a,66,15,9,1,4.4,2.02837021134844
J,2022-11-21,item_1a,45,10,6,2,4.5,1.178511301977579
J,2023-11-21,item_1a,16,3,6,4,5.333333333333333,1.1547005383792517
J,2024-11-25,item_1a,23,5,5,4,4.6,0.5477225575051661
JBHT,2021-02-23,item_1a,27,7,7,1,3.857142857142857,2.544836041121407
JBHT,2021-02-23,item_7,16,7,7,0,2.2857142857142856,2.4299715851758235
JBHT,2022-02-25,item_1a,40,6,9,5,6.666666666666667,1.3662601021279464
JBHT,2022-02-25,item_7,20,5,6,2,4.0,1.4142135623730951
JBHT,2023-02-24,item_1a,35,7,8,2,5.0,2.160246899469287
JBHT,2023-02-24,item_7,5,1,5,5,5.0,
JBHT,2024-02-23,item_1a,22,6,5,3,3.6666666666666665,0.816496580927726
JBL,2021-10-22,item_1a,41,6,8,5,6.833333333333333,1.1690451944500122
JBL,2021-10-22,item_7,11,2,10,1,5.5,6.363961030678928
JBL,2022-10-25,item_1a,50,12,7,1,4.166666666666667,1.6422453217986943
JBL,2022-10-25,item_7,13,3,5,3,4.333333333333333,1.1547005383792517
JBL,2023-10-20,item_1a,43,9,9,1,4.777777777777778,2.4381231397212986
JBL,2024-10-28,item_1a,19,5,5,1,3.8,1.6431676725154984
JCI,2021-11-15,item_1a,38,8,7,3,4.75,1.2817398889233114
JCI,2021-11-15,item_7,12,3,5,3,4.0,1.0
JCI,2022-11-15,item_1a,21,6,6,0,3.5,2.073644135332772
JCI,2022-11-15,item_7,14,5,3,2,2.8,0.4472135954999579
JCI,2023-12-14,item_1a,13,3,5,4,4.333333333333333,0.5773502691896257
JCI,2024-11-19,item_1a,13,3,6,3,4.333333333333333,1.5275252316519465
JKHY,2021-08-25,item_1a,21,6,6,2,3.5,1.6431676725154982
JKHY,2021-08-25,item_7,6,2,5,1,3.0,2.8284271247461903
JKHY,2022-08-25,item_1a,27,6,6,2,4.5,1.6431676725154984
JKHY,2022-08-25,item_7,4,6,7,-4,0.6666666666666666,3.8815804341359033
JKHY,2023-08-24,item_1a,18,5,6,1,3.6,1.949358868961793
JKHY,2024-08-26,item_1a,15,5,4,1,3.0,1.224744871391589
JNJ,2021-02-22,item_1a,18,6,6,1,3.0,2.3664319132398464
JNJ,2021-02-22,item_7,10,3,5,1,3.3333333333333335,2.0816659994661326
JNJ,2022-02-17,item_1a,37,12,7,1,3.0833333333333335,2.02072594216369
JNJ,2022-02-17,item_7,2,1,2,2,2.0,
JNJ,2023-02-16,item_1a,38,10,8,1,3.8,1.9321835661585918
JNJ,2023-02-16,item_7,2,1,2,2,2.0,
JNJ,2024-02-16,item_1a,13,7,5,1,1.8571428571428572,1.4638501094227998
JNJ,2024-02-16,item_7,1,1,1,1,1.0,
JNPR,2022-02-11,item_1a,34,8,6,2,4.25,1.2817398889233114
JNPR,2022-02-11,item_7,8,4,6,-3,2.0,3.7416573867739413
JNPR,2023-02-10,item_1a,42,9,8,2,4.666666666666667,1.8708286933869707
JNPR,2023-02-10,item_7,12,2,7,5,6.0,1.4142135623730951
JNPR,2024-02-07,item_1a,22,6,6,2,3.6666666666666665,1.3662601021279464
JPM,2021-02-23,item_1a,44,9,8,2,4.888888888888889,2.4720661623652207
JPM,2022-02-22,item_1a,40,6,9,4,6.666666666666667,2.250925735484551
JPM,2023-02-21,item_1a,23,5,9,2,4.6,2.701851217221259
JPM,2024-02-16,item_1a,22,5,5,4,4.4,0.5477225575051661
K,2021-02-22,item_1a,77,14,8,2,5.5,1.786703022974913
K,2022-02-22,item_1a,71,14,8,1,5.071428571428571,1.9400351192017795
K,2022-02-22,item_7,6,1,6,6,6.0,
K,2023-02-21,item_1a,60,13,8,1,4.615384615384615,1.8946618668626836
K,2023-02-21,item_7,2,1,2,2,2.0,
K,2024-02-20,item_1a,31,7,5,4,4.428571428571429,0.5345224838248488
KDP,2021-02-25,item_1a,20,6,5,-1,3.3333333333333335,2.3380903889000244
KDP,2021-02-25,item_7,12,5,5,0,2.4,1.816590212458495
KDP,2022-02-24,item_1a,89,15,8,1,5.933333333333334,2.250925735484551
KDP,2022-02-24,item_7,12,2,7,5,6.0,1.4142135623730951
KDP,2023-02-23,item_1a,36,5,9,2,7.2,3.03315017762062
KDP,2024-02-22,item_1a,11,4,4,2,2.75,0.9574271077563381
KEY,2024-02-22,item_1a,3,2,2,1,1.5,0.7071067811865476
KEYS,2021-12-17,item_1a,54,18,7,1,3.0,1.5718104959867514
KEYS,2021-12-17,item_7,11,4,4,1,2.75,1.5
KEYS,2022-12-15,item_1a,24,6,7,2,4.0,2.0976176963403033
KEYS,2022-12-15,item_7,12,4,7,0,3.0,3.1622776601683795
KEYS,2023-12-15,item_1a,15,4,6,2,3.75,2.06155281280883
KHC,2021-02-17,item_1a,81,24,7,0,3.375,1.7646898976258152
KHC,2021-02-17,item_7,12,3,6,2,4.0,2.0
KHC,2022-02-17,item_1a,99,19,7,3,5.2105263157894735,1.5121341566151925
KHC,2022-02-17,item_7,26,5,7,3,5.2,1.7888543819998315
KHC,2023-02-16,item_1a,25,5,7,3,5.0,1.5811388300841898
KHC,2023-02-16,item_7,3,1,3,3,3.0,
KHC,2024-02-15,item_1a,10,4,4,0,2.5,1.9148542155126762
KHC,2024-02-15,item_7,0,1,0,0,0.0,
KIM,2021-02-23,item_1a,133,29,8,1,4.586206896551724,1.4272161058535886
KIM,2021-02-23,item_7,25,4,8,4,6.25,2.0615528128088303
KIM,2024-02-26,item_1a,19,6,4,2,3.1666666666666665,0.752772652709081
KKR,2021-02-19,item_1a,31,5,8,4,6.2,1.7888543819998317
KKR,2021-02-19,item_7,6,1,6,6,6.0,
KKR,2022-02-28,item_1a,34,7,9,0,4.857142857142857,3.2877840272018797
KKR,2022-02-28,item_7,9,1,9,9,9.0,
KKR,2023-02-27,item_1a,37,6,8,4,6.166666666666667,1.4719601443879746
KKR,2024-02-29,item_1a,15,4,6,2,3.75,1.707825127659933
KLAC,2021-08-06,item_1a,51,11,7,1,4.636363636363637,2.157439559882375
KLAC,2021-08-06,item_7,17,4,6,3,4.25,1.2583057392117916
KLAC,2022-08-05,item_1a,35,8,9,1,4.375,2.8753881725529062
KLAC,2022-08-05,item_7,4,2,3,1,2.0,1.4142135623730951
KLAC,2023-08-04,item_1a,21,4,6,5,5.25,0.5
KLAC,2024-08-05,item_1a,12,3,6,1,4.0,2.6457513110645907
KMB,2021-02-11,item_1a,23,5,7,2,4.6,1.9493588689617927
KMB,2021-02-11,item_7,74,14,9,1,5.285714285714286,2.4939487203589854
KMB,2022-02-10,item_1a,33,6,9,4,5.5,1.8708286933869707
KMB,2022-02-10,item_7,68,11,8,4,6.181818181818182,1.4012980994907414
KMB,2023-02-09,item_1a,15,4,8,1,3.75,2.9860788111948193
KMB,2023-02-09,item_7,28,6,6,3,4.666666666666667,1.0327955589886446
KMB,2024-02-08,item_1a,15,6,6,1,2.5,1.9748417658131499
KMB,2024-02-08,item_7,9,6,3,0,1.5,1.0488088481701516
KMI,2021-02-05,item_1a,62,10,9,3,6.2,2.14993539954628
KMI,2021-02-05,item_7,3,1,3,3,3.0,
KMI,2022-02-07,item_1a,43,10,6,1,4.3,1.8287822299126937
KMI,2024-02-20,item_1a,24,6,6,1,4.0,1.8973665961010275
KMX,2021-04-20,item_1a,39,9,6,1,4.333333333333333,1.5811388300841898
KMX,2021-04-20,item_7,34,8,6,-2,4.25,2.7124053637210745
KMX,2022-04-14,item_1a,52,9,9,4,5.777777777777778,1.8559214542766738
KMX,2022-04-14,item_7,18,3,8,3,6.0,2.6457513110645907
KMX,2023-04-13,item_1a,25,5,8,4,5.0,1.7320508075688772
KMX,2024-04-15,item_1a,4,1,4,4,4.0,
KO,2021-02-25,item_1a,50,10,8,1,5.0,1.9436506316151
KO,2021-02-25,item_7,15,2,8,7,7.5,0.7071067811865476
KO,2022-02-22,item_1a,80,15,8,2,5.333333333333333,2.0236694629405503
KO,2022-02-22,item_7,31,11,8,-2,2.8181818181818183,4.331701324380106
KO,2023-02-21,item_1a,55,11,7,3,5.0,1.3416407864998738
KO,2023-02-21,item_7,6,1,6,6,6.0,
KO,2024-02-20,item_1a,8,2,4,4,4.0,0.0
KR,2021-03-30,item_1a,35,9,6,2,3.888888888888889,1.69148192751537
KR,2021-03-30,item_7,19,4,7,3,4.75,1.7078251276599332
KR,2022-03-29,item_1a,47,9,8,1,5.222222222222222,2.6822461565718467
KR,2022-03-29,item_7,13,3,7,1,4.333333333333333,3.0550504633038935
KR,2023-03-28,item_1a,43,8,8,2,5.375,1.6850180160122068
KR,2024-04-02,item_1a,21,6,4,2,3.5,0.8366600265340756
KVUE,2024-03-01,item_1a,15,4,5,3,3.75,0.9574271077563382
L,2021-02-09,item_1a,94,20,8,1,4.7,2.0026298499197184
L,2021-02-09,item_7,19,4,7,3,4.75,2.0615528128088303
L,2022-02-08,item_1a,56,11,8,3,5.090909090909091,1.9725387425622571
L,2023-02-07,item_1a,73,16,7,3,4.5625,1.2632629707758134
L,2024-02-06,item_1a,55,11,6,3,5.0,0.9999999999999996
LDOS,2021-02-23,item_1a,48,11,7,3,4.363636363636363,1.12006493318265
LDOS,2022-02-15,item_1a,53,10,7,1,5.3,1.9465068427541912
LDOS,2022-02-15,item_7,13,3,5,4,4.333333333333333,0.5773502691896257
LDOS,2023-02-14,item_1a,36,6,7,4,6.0,1.264911064067352
